title;link;downloaded;notesTaken
"Comment bien installer un CHAUFFE-EAU : Économie, sécurité et confort !";"https://www.youtube.com/watch?v=Wo4wZL16WZs";false;false
"Comment j'ai INVENTÉ DES OUTILS qui rivalisent avec ceux des Pros";"https://www.youtube.com/watch?v=-d2qAnLz0BE";false;false
"Je tue les artisans, Anticapitalisme et chauffage - Live #14";"https://www.youtube.com/watch?v=rq0-sR7Tt58";false;false
"Eaux usées : n'oubliez pas ça ! - LPMDP S2 #46";"https://www.youtube.com/watch?v=hyUK7AjOPv8";false;false
"CONSTRUIRE ou RENOVER ? Vous aviez pensé à ça ?!";"https://www.youtube.com/watch?v=o5HjFS1KPuo";false;false
"Parquet massif : la MEILLEURE pose et finition - LPMDP S2 #47";"https://www.youtube.com/watch?v=amrGwa75HWA";false;false
"Finitions parquet massif  - LPMDP S2 #48";"https://www.youtube.com/watch?v=DudaRevCwRM";false;false
"Mon parcours Pro et de Bricoleur, Secrets de Youtubeurs - Live #16";"https://www.youtube.com/watch?v=xXICkusp55k";false;false
"Comment j'ai capturé 25 000 Abeilles. (PANIQUE TOTALE ! 😱)";"https://www.youtube.com/watch?v=ZP5E7m2YIUY";false;false
"Impression 3D et Gravure Laser : DÉMO EN DIRECT de A à Z";"https://www.youtube.com/watch?v=AQe1PNp9Pu8";false;false
"Comment faire bouillir de l'eau (vous vous trompez sûrement !)";"https://www.youtube.com/watch?v=Pz-jG3yaqeY";false;false
"Comment j'ai installé la CUISINE de mes RÊVES - LPMDP S2 #49";"https://www.youtube.com/watch?v=BTywq6OjCa4";false;false
"On visite la MAISON en direct et je vous montre mes pires ERREURS";"https://www.youtube.com/watch?v=qgnqDeMqkoQ";false;false
"Installer un PLAN DE TRAVAIL de cuisine en BOIS - LPMDP S2 #50";"https://www.youtube.com/watch?v=QdBiHSgiUAw";false;false
"Pourquoi les travaux n'avancent plus ? Ma vision du travail et de l'autonomie - Live N°19";"https://www.youtube.com/watch?v=NcAwwZqQo80";false;false
"Comment installer un ÉVIER de CUISINE: Arrivées et évacuations - LPMDP S2 #50 Bonus";"https://www.youtube.com/watch?v=J1gTthGkNFc";false;false
"Comment devenir propriétaire SANS EMPRUNT";"https://www.youtube.com/watch?v=JgDIwj97oQ0";false;false
"Vivre sur son chantier : Van, Mobilhome... Mes 2 ans de galères - Live N°20";"https://www.youtube.com/watch?v=Xz027X_uSWI";false;false
"Ma maison autoconstruite ne vaut rien... pire ERREUR de ma vie ?!";"https://www.youtube.com/watch?v=x8NLEDvgESk";false;false
"Mon bardage devient moche, comment rattraper le coup ?! -  VLOG Novembre 2021";"https://www.youtube.com/watch?v=wye30icUurs";false;false
"Ils rénovent en respectant le bâti ancien - Visite auto rénovation";"https://www.youtube.com/watch?v=0Ji2OAmkKdQ";false;false
"LE support ULTIME pour panneaux solaires - LPMDP S2 #51";"https://www.youtube.com/watch?v=N7xPJRYFctI&t=607s";false;false
"75€ de chauffage pour tout l'hiver !";"https://www.youtube.com/watch?v=MjjlCJV3C-8";false;false
"500°C en empilant des briques réfractaires, mascarpone du jardin et abri à patates - VLOG Déc 2021";"https://www.youtube.com/watch?v=5eOSbEJf1nM";false;false
"Ils DÉTRUISENT une maison pour CONSTRUIRE la maison de leur RÊVE ! - Visite auto construction #2";"https://www.youtube.com/watch?v=vR9zsRIXkfo";false;false
"Une simple erreur de disjoncteur et c'est la CATASTROPHE !";"https://www.youtube.com/watch?v=aTYPkqeGbac";false;false
"J'ai une GRANDE NOUVELLE à vous annoncer ! (C'est cool aussi pour vous, pas que pour moi 🔥)";"https://www.youtube.com/watch?v=8JjqvN8Xjm8";false;false
"Ce que les fournisseurs d'électricité vous cachent ! 🤯 (Un peu putaclic, mais c'est vrai !)";"https://www.youtube.com/watch?v=W0xvF0Ov-CE";false;false
"Des bijoux en bois de 100 ans, des pros jugent ma salle de bain et j'apprends la couture-Vlog Janv22";"https://www.youtube.com/watch?v=_y8SlDsOCic";false;false
"Leur INCROYABLE maison en CONTAINER recyclés - Visite auto construction #3";"https://www.youtube.com/watch?v=sYCfAEuW67A";false;false
"L'autonomie alimentaire, c'est possible !";"https://www.youtube.com/watch?v=FZBgBkMdgTg";false;false
"Maison en bois = CATASTROPHE Écologique 😭";"https://www.youtube.com/watch?v=Mw9wq0E6vYo";false;false
"Un outil qui fait rêver, la station météo parfaite et du lait sans vache ! - VLOG Fev 2022";"https://www.youtube.com/watch?v=tSSqQ43Pi7I";false;false
"Mon frère achète une MAISON EN KIT : Est-ce rentable ? - LMKF #1";"https://www.youtube.com/watch?v=pBFJDwjWwaE";false;false
"Faire son installation électrique soi-même - LPMDP S2 #52";"https://www.youtube.com/watch?v=e6y50SBBn3g";false;false
"Autoconstruction d'une maison : témoignage d'un autoconstructeur";"https://www.youtube.com/watch?v=bWt1zsUhljg";false;false
"Produire son propre gaz, techniques secrètes pour les semis et téléphone résistant - Vlog MARS 2022";"https://www.youtube.com/watch?v=LBTBCTcBNmM";false;false
"Un escalier de chantier au top MAIS une dalle qui FISSURE !! - LMKF #2";"https://www.youtube.com/watch?v=E3g04vBydg8";false;false
"Réussir sa séparation quand on a une maison ensemble";"https://www.youtube.com/watch?v=gSKy1cQrk30&t=11s";false;false
"Tout ce qu'il faut savoir pour réussir son tableau électrique ! - LPMDP S2 #53";"https://www.youtube.com/watch?v=jLXv0Ecz7x8";false;false
"Comment raccorder son tableau électrique - LPMDP S2 #54";"https://www.youtube.com/watch?v=7v2jYerbqu4";false;false
"Arrosage automatique pour semis : partir en vacances quand on a un potager - VLOG Avril 2022";"https://www.youtube.com/watch?v=dH1BjZC_SeY";false;false
"Comment rénover un plancher d'étage mal dimensionné ? - LMKF #3";"https://www.youtube.com/watch?v=2CfcAFYxAps";false;false
"Pourquoi la maison du futur est une catastrophe";"https://www.youtube.com/watch?v=6OcSeXqQRQE&t=10s";false;false
"Transformer n'importe quel véhicule en camping car ! - Vlog Mai 2022";"https://www.youtube.com/watch?v=COA8wwAN2o0";false;false
"La place d'une femme sur un chantier ? 🤔";"https://www.youtube.com/watch?v=HS3veAHp5-4";false;false
"Il rénove une grange de 1000m² ! - Visite auto rénovation #4";"https://www.youtube.com/watch?v=fKCW_P51gJg";false;false
"Les secrets des interrupteurs et des prises électriques - LPMDP S2 #55";"https://www.youtube.com/watch?v=l0cF0EwAiH4";false;false
"L'INCROYABLE Fabrication des PANNEAUX SOLAIRES";"https://www.youtube.com/watch?v=HQrsnkI3J1U";false;false
"Surchauffe dans une maison en bois et attaque de moustique ! - Vlog Juin 2022";"https://www.youtube.com/watch?v=fOJRHxk0tcU";false;false
"Empêcher la faim dans le monde grâce à mon potager";"https://www.youtube.com/watch?v=KiztGanoIOg&t=1052s";false;false
"Les INDISPENSABLES pour poser des rails placo  - LMKF #4";"https://www.youtube.com/watch?v=uLBXqBjSG-0";false;false
"Je construis un coin relaxant pour les soirées entre amis - DIY & Récup";"https://www.youtube.com/watch?v=EKIqDRKV1LU";false;false
"Ils quittent Paris pour construire leur Tiny House !";"https://www.youtube.com/watch?v=nd0yHDJNjHc";false;false
"Du terrain nu à la base autonome durable - Conférence Survival Expo 2022";"https://www.youtube.com/watch?v=hoYApAMw3wA";false;false
"Comment choisir LE MEILLEUR chauffage électrique ?";"https://www.youtube.com/watch?v=0zubpHxQMUM";false;false
"Achat Matériaux Travaux : Mes 4 techniques préférées ! 🤯";"https://www.youtube.com/watch?v=mP8DqcJLCZs";false;false
